first_name,second_name,id,web_name,now_cost,cost_change_start,element_type,selected_by_percent,team,team_code,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps
Juan,Foyth,335,Foyth,48,-2,2,0.0,17,6,3,66,0,0,0,3,1,0,0,0,9
Serge,Aurier,336,Aurier,50,0,2,6.0,17,6,77,1816,0,6,5,24,1,1,0,11,435
Harry,Kane,338,Kane,108,-2,4,8.6,17,6,104,1778,11,2,2,29,2,0,0,16,374
Vincent,Janssen,339,Janssen,45,0,4,0.1,17,6,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,340,Lloris,53,-2,1,3.5,17,6,45,908,0,0,2,13,0,0,44,4,218
Paulo,Gazzaniga,341,Gazzaniga,43,-2,1,2.3,17,6,57,1522,0,0,2,23,1,0,58,6,292
Heung-Min,Son,342,Son,99,4,3,6.0,17,6,122,1744,9,9,4,25,0,2,0,13,395
Christian,Eriksen,343,Eriksen,86,-4,3,2.5,17,6,48,1090,2,2,1,18,5,0,0,6,205
Bamidele,Alli,344,Alli,84,-1,3,5.1,17,6,99,1578,7,4,4,20,2,0,0,12,303
Lucas,Rodrigues Moura da Silva,345,Lucas Moura,71,-4,3,5.0,17,6,73,1540,4,3,3,20,2,0,0,1,229
Erik,Lamela,346,Lamela,57,-3,3,1.1,17,6,46,852,2,3,3,9,2,0,0,2,171
Harry,Winks,347,Winks,52,-3,3,0.3,17,6,34,1499,0,0,3,24,7,0,0,0,253
Victor,Wanyama,348,Wanyama,48,-2,3,0.1,17,6,1,24,0,0,0,2,1,0,0,0,5
Moussa,Sissoko,349,Sissoko,48,-2,3,1.3,17,6,49,1688,2,1,3,25,6,0,0,0,272
Eric,Dier,350,Dier,48,-2,3,0.2,17,6,21,710,0,2,1,14,4,0,0,0,90
Luke,Amos,351,Amos,44,-1,3,0.0,17,6,0,0,0,0,0,0,0,0,0,0,0
Oliver,Skipp,352,Skipp,43,-2,3,0.6,17,6,3,12,0,0,0,0,0,0,0,0,8
Tanguy,Ndombele,442,Ndombele,58,-2,3,2.3,17,6,42,879,2,2,1,15,2,0,0,2,202
Troy,Parrott,509,Parrott,43,-2,4,0.8,17,6,1,5,0,0,0,0,0,0,0,0,3
Giovani,Lo Celso,523,Lo Celso,73,-2,3,0.4,17,6,24,732,0,0,3,8,3,0,0,0,108
Ryan,Sessegnon,524,Sessegnon,54,-1,3,0.1,17,6,9,341,0,0,0,5,0,0,0,0,41
Georges-Kévin,Nkoudou,527,Nkoudou,50,0,3,0.0,17,6,1,2,0,0,0,0,0,0,0,0,3
Alfie,Whiteman,543,Whiteman,40,0,1,0.5,17,6,0,0,0,0,0,0,0,0,0,0,0
Michel,Vorm,555,Vorm,43,-2,1,0.0,17,6,0,0,0,0,0,0,0,0,0,0,0
Brandon,Austin,558,Austin,40,0,1,0.2,17,6,0,0,0,0,0,0,0,0,0,0,0
Japhet,Tanganga,583,Tanganga,41,1,2,2.5,17,6,14,360,0,0,2,3,1,0,0,0,74
Gedson,Carvalho Fernandes,605,Fernandes,48,-2,3,0.0,17,6,3,32,0,0,0,0,0,0,0,0,9
Steven,Bergwijn,615,Bergwijn,75,0,3,2.0,17,6,14,236,1,0,1,4,0,0,0,2,46
José,Holebas,353,Holebas,46,-4,2,0.7,18,57,16,1004,0,0,2,26,5,0,0,0,141
Christian,Kabasele,354,Kabasele,43,-2,2,0.4,18,57,50,1305,0,1,6,15,1,2,0,3,241
Adam,Masina,355,Masina,43,-2,2,0.3,18,57,38,951,1,0,4,15,3,0,0,1,175
Adrian,Mariappa,356,Mariappa,42,-3,2,0.4,18,57,24,1226,0,0,3,25,2,1,0,1,168
Francisco,Femenía Far,357,Kiko Femenía,42,-3,2,0.4,18,57,29,1344,0,0,3,28,4,0,0,0,231
Craig,Cathcart,358,Cathcart,44,-1,2,3.2,18,57,68,2083,0,0,8,29,5,0,0,3,380
Daryl,Janmaat,359,Janmaat,40,-5,2,0.6,18,57,36,606,0,1,4,5,1,0,0,7,148
Marc,Navarro,360,Navarro,39,-1,2,0.3,18,57,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prödl,361,Prödl,39,-1,2,1.1,18,57,1,56,0,0,0,0,0,0,0,0,3
Troy,Deeney,362,Deeney,62,-3,4,1.9,18,57,55,1263,5,1,5,16,3,0,0,8,208
Gerard,Deulofeu,363,Deulofeu,61,-4,4,2.8,18,57,85,1971,4,5,8,30,3,0,0,9,322
Andre,Gray,364,Gray,55,-5,4,0.4,18,57,35,706,2,1,0,17,1,0,0,2,108
Isaac,Success Ajayi,365,Success,47,-3,4,0.3,18,57,4,65,0,0,0,3,1,0,0,0,8
Ben,Foster,366,Foster,49,-1,1,4.5,18,57,101,2340,0,0,8,40,1,0,81,15,487
Pontus,Dahlberg,367,Dahlberg,43,-2,1,0.1,18,57,0,0,0,0,0,0,0,0,0,0,0
Abdoulaye,Doucouré,368,Doucouré,57,-3,3,2.4,18,57,84,2186,4,2,8,38,7,0,0,9,345
Roberto,Pereyra,369,Pereyra,56,-4,3,0.7,18,57,46,1126,3,0,4,14,3,0,0,0,147
Will,Hughes,370,Hughes,53,-2,3,0.3,18,57,43,1244,1,1,4,23,4,0,0,3,152
Tom,Cleverley,371,Cleverley,48,-2,3,0.1,18,57,24,645,1,0,1,17,0,0,0,2,120
Ken,Sema,372,Sema,47,-3,3,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
Etienne,Capoue,373,Capoue,48,-2,3,0.3,18,57,56,1868,0,3,6,36,6,0,0,5,290
Nathaniel,Chalobah,374,Chalobah,44,-1,3,0.2,18,57,27,770,0,1,2,10,1,0,0,2,104
Domingos,Quina,375,Quina,44,-1,3,0.1,18,57,4,18,0,0,0,2,0,0,0,0,10
Craig,Dawson,439,Dawson,48,-2,2,0.2,18,57,36,1459,0,0,4,26,4,0,0,0,222
Danny,Welbeck,512,Welbeck,58,-2,4,0.1,18,57,9,245,0,0,1,3,0,0,0,0,20
Heurelho da Silva,Gomes,513,Gomes,44,-1,1,0.2,18,57,0,0,0,0,0,0,0,0,0,0,0
Ismaïla,Sarr,525,Sarr,62,-3,3,0.4,18,57,56,1029,3,3,5,14,1,0,0,2,155
Dimitri,Foulquier,542,Foulquier,40,0,2,0.1,18,57,1,57,0,0,0,6,0,0,0,0,12
Ayotomiwa,Dele-Bashiru,563,Dele-Bashiru,45,0,3,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
João Pedro,Junqueira de Jesus,592,João Pedro,49,-1,4,0.0,18,57,0,0,0,0,0,0,0,0,0,0,0
Ignacio,Pussetto,604,Pussetto,48,-2,3,0.0,18,57,4,32,0,0,0,2,0,0,0,0,12
Aaron,Cresswell,376,Cresswell,46,-4,2,1.2,19,21,59,1753,3,0,4,35,6,0,0,5,292
Angelo,Ogbonna,377,Ogbonna,45,0,2,1.2,19,21,60,1890,2,0,6,31,4,0,0,0,318
Arthur,Masuaku,378,Masuaku,42,-3,2,0.4,19,21,25,908,0,1,2,18,3,1,0,3,160
Pablo,Zabaleta,379,Zabaleta,42,-3,2,0.5,19,21,10,588,0,0,0,14,2,0,0,0,90
Ryan,Fredericks,380,Fredericks,44,-1,2,0.3,19,21,57,1686,0,2,6,30,5,0,0,5,318
Issa,Diop,381,Diop,43,-2,2,2.0,19,21,44,1685,2,0,3,37,7,0,0,2,256
Fabián,Balbuena,382,Balbuena,43,-2,2,0.4,19,21,36,1081,1,0,3,22,2,0,0,3,189
Winston,Reid,383,Reid,40,0,2,4.8,19,21,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,384,Johnson,39,-1,2,2.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Marko,Arnautovic,385,Arnautovic,70,0,4,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Javier,Hernández Balcázar,386,Chicharito,60,0,4,0.3,19,21,9,106,1,0,0,4,0,0,0,2,27
Alexandre Nascimento,Costa Silva,387,Xande Silva,43,-2,4,0.9,19,21,0,0,0,0,0,0,0,0,0,0,0
Lukasz,Fabianski,388,Fabianski,49,-1,1,2.0,19,21,53,1037,0,0,4,17,1,0,40,5,242
Michail,Antonio,389,Antonio,69,-1,3,0.7,19,21,31,758,1,2,2,14,0,0,0,0,72
Felipe Anderson,Pereira Gomes,390,Felipe Anderson,66,-4,3,2.6,19,21,57,1337,1,4,6,25,1,0,0,1,282
Manuel,Lanzini,391,Lanzini,62,-3,3,0.7,19,21,45,1182,0,3,2,24,0,0,0,3,221
Andriy,Yarmolenko,392,Yarmolenko,53,-7,3,0.8,19,21,49,822,3,1,3,14,2,0,0,8,156
Robert,Snodgrass,393,Snodgrass,52,-3,3,1.2,19,21,80,1408,5,4,3,30,4,0,0,8,284
Jack,Wilshere,394,Wilshere,47,-3,3,0.2,19,21,6,174,0,0,0,4,0,0,0,0,14
Declan,Rice,395,Rice,47,-3,3,1.5,19,21,58,2340,0,1,6,45,4,0,0,1,396
Mark,Noble,396,Noble,50,0,3,1.5,19,21,79,1879,4,2,6,32,3,0,0,6,358
Carlos,Sánchez,397,Carlos Sánchez,43,-2,3,0.5,19,21,7,112,0,0,0,2,0,0,0,0,20
Grady,Diangana,398,Diangana,44,-1,3,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,399,Fornals,60,-5,3,0.3,19,21,55,1238,1,3,4,22,1,0,0,3,192
Pedro,Obiang,400,Obiang,45,0,3,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Roberto,Jimenez Gago,450,Roberto,44,-1,1,0.3,19,21,18,686,0,0,0,17,0,0,36,1,134
Sébastien,Haller,457,Haller,68,-7,4,2.3,19,21,85,1939,6,3,5,36,1,0,0,8,270
Albian,Ajeti,514,Ajeti,57,-3,4,0.0,19,21,8,128,0,0,0,3,0,0,0,0,14
David,Martin,553,Martin,40,0,1,1.7,19,21,20,435,0,0,2,6,1,0,15,2,86
Nathan,Holland,568,Holland,44,-1,3,0.0,19,21,2,31,0,0,0,1,0,0,0,0,10
Joseph,Anang,582,Anang,40,0,1,0.1,19,21,0,0,0,0,0,0,0,0,0,0,0
Jeremy,Ngakia,593,Ngakia,40,0,2,0.0,19,21,1,90,0,0,0,2,0,0,0,0,11
Gonçalo Bento,Soares Cardoso,594,Cardoso,40,0,2,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Bernardo,Costa Da Rosa,595,Rosa,45,0,3,0.0,19,21,0,0,0,0,0,0,0,0,0,0,0
Darren,Randolph,606,Randolph,42,-3,1,0.1,19,21,3,180,0,0,0,5,0,0,6,0,27
Tomas,Soucek,616,Soucek,50,0,3,0.0,19,21,4,174,0,0,0,5,0,0,0,0,18
Jarrod,Bowen,626,Bowen,65,0,3,0.0,19,21,1,10,0,0,0,0,0,0,0,0,2
Matt,Doherty,401,Doherty,61,1,2,4.5,20,39,90,1880,3,3,5,24,1,0,0,6,321
Jonathan,Castro Otto,402,Jonny,54,-1,2,1.1,20,39,69,2117,1,2,5,29,4,0,0,0,348
Conor,Coady,403,Coady,50,0,2,1.7,20,39,71,2343,0,0,6,32,2,0,0,5,432
Willy,Boly,405,Boly,47,-3,2,2.8,20,39,47,903,0,1,5,7,0,1,0,7,222
Rúben Gonçalo,Silva Nascimento Vinagre,406,Vinagre,42,-3,2,0.2,20,39,15,338,0,0,1,4,1,0,0,0,77
Romain,Saïss,407,Saïss,44,-1,2,1.2,20,39,54,1716,2,1,4,26,7,1,0,1,297
Max,Kilman,408,Kilman,40,0,2,2.1,20,39,5,184,0,0,0,2,0,0,0,0,24
Raúl,Jiménez,409,Jiménez,78,3,4,29.0,20,39,134,2210,11,6,7,29,2,0,0,22,474
Diogo,Jota,410,Jota,61,-4,4,2.9,20,39,59,1547,3,1,5,22,3,0,0,6,179
Rui Pedro,dos Santos Patrício,411,Patrício,51,1,1,9.1,20,39,102,2343,0,0,6,32,0,0,69,8,453
John,Ruddy,412,Ruddy,43,-2,1,0.4,20,39,0,0,0,0,0,0,0,0,0,0,0
Will,Norris,413,Norris,39,-1,1,0.6,20,39,0,0,0,0,0,0,0,0,0,0,0
Rúben Diogo,da Silva Neves,414,Neves,52,-3,3,4.5,20,39,64,2035,2,1,6,27,7,0,0,4,332
João Filipe Iria,Santos Moutinho,415,Moutinho,54,-1,3,5.1,20,39,87,2167,1,7,5,30,5,0,0,11,462
Morgan,Gibbs-White,416,Gibbs-White,47,-3,3,0.1,20,39,8,122,0,1,0,2,0,0,0,0,31
Adama,Traoré,417,Traoré,59,9,3,21.8,20,39,104,1951,4,7,4,28,0,0,0,14,443
Hélder,Costa,418,Costa,49,-1,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Ivan,Cavaleiro,419,Cavaleiro,49,-1,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Leander,Dendoncker,420,Dendoncker,44,-1,3,9.6,20,39,65,2091,2,0,5,29,3,0,0,6,312
Jesús,Vallejo Lázaro,473,Vallejo,46,-4,2,0.2,20,39,1,162,0,0,0,6,1,0,0,0,22
Patrick,Cutrone,487,Cutrone,55,-5,4,0.5,20,39,23,292,2,0,1,6,0,0,0,0,69
Pedro,Lomba Neto,528,Neto,50,0,3,0.2,20,39,40,680,2,2,1,8,2,0,0,0,133
Bernard,Ashley-Seal,559,Ashley-Seal,45,0,4,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Taylor,Perry,560,Perry,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Owen,Otasowie,566,Otasowie,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,567,Cundle,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,587,Buur,40,0,2,0.1,20,39,0,0,0,0,0,0,0,0,0,0,0
Ryan,Giles,607,Giles,40,0,2,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Bruno André,Cavaco Jordao,609,Jordao,45,0,3,0.0,20,39,0,0,0,0,0,0,0,0,0,0,0
Daniel,Castelo Podence,619,Podence,54,-1,3,0.0,20,39,2,26,0,0,0,0,0,0,0,0,7
